539.000	25.021	-23.672	123.282
540.000	24.601	-23.731	121.786
541.000	24.471	-23.704	120.878
542.000	24.269	-23.747	119.976
543.000	24.216	-23.715	118.729
544.000	23.801	-23.672	117.535
545.000	23.719	-23.683	116.702
546.000	23.349	-23.630	115.195
547.000	23.100	-23.641	114.521
548.000	22.776	-23.598	113.162
549.000	22.600	-23.566	111.575
550.000	22.291	-23.550	111.427
551.000	22.009	-23.545	110.498
552.000	21.857	-23.089	109.299
553.000	21.457	-19.540	108.009
554.000	21.138	-20.829	106.332
555.000	21.051	-22.060	105.913
556.000	20.822	-22.760	104.655
557.000	20.636	-23.126	103.652
558.000	20.444	-23.344	103.832
559.000	20.270	-23.508	101.476
560.000	20.219	-23.614	101.301
561.000	19.990	-23.635	99.062
562.000	19.949	-23.694	98.876
563.000	19.823	-23.741	99.046
564.000	19.663	-23.763	97.729
565.000	19.519	-23.847	96.382
566.000	19.542	-23.789	96.307
567.000	19.298	-23.842	94.301
568.000	19.222	-23.895	93.420
569.000	19.054	-23.837	92.608
570.000	18.781	-23.927	91.637
571.000	18.789	-23.879	91.250
572.000	18.756	-23.895	90.268
573.000	18.407	-23.863	89.817
574.000	18.272	-23.890	88.856
575.000	18.210	-20.299	87.498
576.000	17.993	-20.383	87.508
577.000	17.609	-21.736	86.060
578.000	17.581	-22.654	85.322
579.000	17.416	-23.142	84.956
580.000	17.175	-23.434	83.778
581.000	16.883	-23.556	83.762
582.000	16.828	-23.582	82.079
583.000	16.471	-23.630	82.021
584.000	16.310	-23.657	81.538
585.000	16.264	-23.603	80.715
586.000	15.940	-23.651	79.835
587.000	15.718	-23.630	78.651
588.000	15.563	-23.635	77.701
589.000	15.411	-23.646	76.751
590.000	15.412	-23.630	75.631
591.000	15.188	-23.662	75.281
592.000	14.975	-23.715	74.098
593.000	14.886	-23.794	73.509
594.000	15.033	-23.789	72.474
595.000	14.717	-23.800	71.476
596.000	14.668	-23.927	70.531
597.000	14.647	-23.885	70.149
598.000	14.424	-19.927	69.067
599.000	14.280	-21.237	68.722
600.000	14.269	-22.484	67.645
601.000	14.201	-23.153	67.432
602.000	14.111	-23.699	66.758
603.000	14.058	-23.853	67.087
604.000	13.882	-24.038	66.021
605.000	13.902	-24.076	64.996
606.000	13.718	-24.113	65.161
607.000	13.622	-24.092	65.161
608.000	13.512	-24.102	63.288
609.000	13.382	-24.081	63.399
610.000	13.413	-23.991	62.943
611.000	13.197	-23.943	62.279
612.000	12.905	-23.932	62.062
613.000	12.910	-23.922	60.974
614.000	12.685	-23.863	61.165
615.000	12.355	-23.895	59.663
616.000	12.356	-23.784	59.599
617.000	12.338	-23.853	59.520
618.000	12.062	-23.763	58.479
619.000	11.992	-23.810	58.448
620.000	11.912	-20.511	57.943
621.000	11.795	-20.219	56.664
622.000	11.527	-21.625	56.744
623.000	11.548	-22.622	55.571
624.000	11.524	-23.222	56.622
625.000	11.364	-23.513	54.579
626.000	11.270	-23.736	53.809
627.000	11.347	-23.821	54.027
